919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
919.000000,0.000000,0.000000,0.000000,26000.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
917.000000,0.000000,0.000000,0.000000,26005.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
915.000000,0.000000,0.000000,0.000000,26010.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
911.000000,0.000000,0.000000,1000.000000,26020.000000,29590.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
906.000000,0.000000,0.000000,0.000000,26030.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
900.000000,0.000000,0.000000,1000.000000,26045.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
888.000000,0.000000,0.000000,3000.000000,26075.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
875.000000,0.000000,0.000000,3000.000000,26110.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
858.000000,0.000000,0.000000,4000.000000,26155.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
833.000000,0.000000,0.000000,6000.000000,26220.000000,29585.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
782.000000,0.000000,0.000000,12000.000000,26350.000000,29580.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
712.000000,0.000000,0.000000,18000.000000,26530.000000,29580.000000,26000.000000,64002.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
619.000000,0.000000,0.000000,23000.000000,26770.000000,29575.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
539.000000,0.000000,0.000000,20000.000000,26975.000000,29570.000000,26000.000000,64001.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
455.000000,0.000000,0.000000,22000.000000,27195.000000,29570.000000,26000.000000,64002.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
380.000000,0.000000,0.000000,18000.000000,27385.000000,29565.000000,26000.000000,64003.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
319.000000,0.000000,0.000000,16000.000000,27545.000000,29565.000000,26000.000000,64004.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
283.000000,0.000000,0.000000,8000.000000,27635.000000,29560.000000,26000.000000,64003.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
264.000000,0.000000,0.000000,5000.000000,27685.000000,29560.000000,26000.000000,64002.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
258.000000,0.000000,0.000000,1000.000000,27700.000000,29560.000000,26000.000000,64003.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
259.000000,0.000000,0.000000,-1000.000000,27695.000000,29555.000000,26000.000000,64004.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
259.000000,0.000000,0.000000,0.000000,27695.000000,29555.000000,26000.000000,64004.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
259.000000,0.000000,0.000000,0.000000,27695.000000,29555.000000,26000.000000,64003.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
257.000000,0.000000,0.000000,0.000000,27700.000000,29555.000000,26000.000000,64002.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0,0,0,1,0,0,0
